review,label
"whether or not you're enlightened by any of derrida's lectures on  the other  and  the self ,  derrida is an undeniably fascinating and playful fellow",pos
"a pleasant enough movie , held together by skilled ensemble actors",pos
"this is the best american movie about troubled teens since 1998's whatever",pos
"disney has always been hit-or-miss when bringing beloved kids' books to the screen.tuck everlasting is a little of both",pos
"just the labour involved in creating the layered richness of the imagery in this chiaroscuro of madness and light is astonishing",pos
"the animated subplot keenly depicts the inner struggles of our adolescent heroes - insecure , uncontrolled , and intense",pos
"the invincible werner herzog is alive and well and living in la",pos
"morton is a great actress portraying a complex character , but morvern callar grows less compelling the farther it meanders from its shocking start",pos
"part of the charm of satin rouge is that it avoids the obvious with humour and lightness",pos
"son of the bride may be a good half-hour too long but comes replete with a flattering sense of mystery and quietness",pos
"a simmering psychological drama in which the bursts of sudden violence are all the more startling for the slow buildup that has preceded them",pos
"a taut , intelligent psychological drama",pos
"a compelling coming-of-age drama about the arduous journey of a sensitive young girl through a series of foster homes and a fierce struggle to pull free from her dangerous and domineering mother's hold over her",pos
"a truly moving experience , and a perfect example of how art -- when done right -- can help heal , clarify , and comfort",pos
"this delicately observed story , deeply felt and masterfully stylized , is a triumph for its maverick director",pos
"at heart the movie is a deftly wrought suspense yarn whose richer shadings work as coloring rather than substance",pos
"the appearance of treebeard and gollum's expanded role will either have you loving what you're seeing , or rolling your eyesi loved itgollum's 'performance' is incredible",pos
"a screenplay more ingeniously constructed than  memento ",pos
"if this movie were a book , it would be a page-turner , you can't wait to see what happens next",pos
"haneke challenges us to confront the reality of sexual aberration",pos
"absorbing and disturbing -- perhaps more disturbing than originally intended -- but a little clarity would have gone a long way",pos
"it's the best film of the year so far , the benchmark against which all other best picture contenders should be measured",pos
"painful to watch , but viewers willing to take a chance will be rewarded with two of the year's most accomplished and riveting film performances",pos
"this is a startling film that gives you a fascinating , albeit depressing view of iranian rural life close to the iraqi border",pos
"an imaginative comedy/thriller",pos
"a few artsy flourishes aside , narc is as gritty as a movie gets these days",pos
"while the isle is both preposterous and thoroughly misogynistic , its vistas are incredibly beautiful to look at",pos
"together , tok and o orchestrate a buoyant , darkly funny dance of deathin the process , they demonstrate that there's still a lot of life in hong kong cinema",pos
"director kapur is a filmmaker with a real flair for epic landscapes and adventure , and this is a better film than his earlier english-language movie , the overpraised elizabeth",pos
"the movie is a blast of educational energy , as bouncy animation and catchy songs escort you through the entire 85 minutes",pos
"a sports movie with action that's exciting on the field and a story you care about off it",pos
"doug liman , the director of bourne , directs the traffic well , gets a nice wintry look from his locations , absorbs us with the movie's spycraft and uses damon's ability to be focused and sincere",pos
"the tenderness of the piece is still intact",pos
"katz uses archival footage , horrifying documents of lynchings , still photographs and charming old reel-to-reel recordings of meeropol entertaining his children to create his song history , but most powerful of all is the song itself",pos
"like the film's almost anthropologically detailed realization of early-'80s suburbia , it's significant without being overstated",pos
"while mcfarlane's animation lifts the film firmly above the level of other coming-of-age films.it's also so jarring that it's hard to get back into the boys' story",pos
"if nothing else , this movie introduces a promising , unusual kind of psychological horror",pos
"in a normal screen process , these bromides would be barely enough to sustain an interstitial program on the discovery channelbut in imax 3-d , the clichés disappear into the vertiginous perspectives opened up by the photography",pos
"writer-director burger imaginatively fans the embers of a dormant national grief and curiosity that has calcified into chronic cynicism and fear",pos
".a roller-coaster ride of a movie",pos
"i enjoyed time of favor while i was watching it , but i was surprised at how quickly it faded from my memory",pos
"chicago is sophisticated , brash , sardonic , completely joyful in its execution",pos
"steve irwin's method is ernest hemmingway at accelerated speed and volume",pos
"a refreshing korean film about five female high school friends who face an uphill battle when they try to take their relationships into deeper waters",pos
"on the surface , it's a lovers-on-the-run crime flick , but it has a lot in common with piesiewicz's and kieslowski's earlier work , films like the double life of veronique",pos
"the values that have held the enterprise crew together through previous adventures and perils do so again-courage , self-sacrifice and patience under pressure",pos
"if it's possible for a sequel to outshine the original , then sl2 does just that",pos
"a romantic comedy that operates by the rules of its own self-contained universe",pos
"4 friends , 2 couples , 2000 miles , and all the pabst blue ribbon beer they can drink - it's the ultimate redneck road-trip",pos
"the film is often filled with a sense of pure wonderment and excitement not often seen in today's cinema du sarcasm",pos
"it might be tempting to regard mrandrew and his collaborators as oddballs , but mrearnhart's quizzical , charming movie allows us to see them , finally , as artists",pos
"a feel-good picture in the best sense of the term",pos
"edited and shot with a syncopated style mimicking the work of his subjects , pray turns the idea of the documentary on its head , making it rousing , invigorating fun lacking any mtv puffery",pos
"a mostly intelligent , engrossing and psychologically resonant suspenser",pos
"it's this memory-as-identity obviation that gives secret life its intermittent unease , reaffirming that long-held illusions are indeed reality , and that erasing them recasts the self",pos
"hip-hop has a history , and it's a metaphor for this love story",pos
"in scope , ambition and accomplishment , children of the century.takes kurys' career to a whole new level",pos
"this may not have the dramatic gut-wrenching impact of other holocaust films , but it's a compelling story , mainly because of the way it's told by the people who were there",pos
"between the drama of cubes personal revelations regarding what the shop means in the big picture , iconic characters gambol fluidly through the story , with charming results",pos
"a gentle , compassionate drama about grief and healing",pos
"somewhere short of tremors on the modern b-scene : neither as funny nor as clever , though an agreeably unpretentious way to spend ninety minutes",pos
"digital-video documentary about stand-up comedians is a great glimpse into a very different world",pos
"unlike most teen flicks , swimming takes its time to tell its story , casts mostly little-known performers in key roles , and introduces some intriguing ambiguity",pos
"an enthralling , playful film that constantly frustrates our desire to know the 'truth' about this man , while deconstructing the very format of the biography in a manner that derrida would doubtless give his blessing to",pos
"  extreme ops  exceeds expectationsgood fun , good action , good acting , good dialogue , good pace , good cinematography",pos
"you should pay nine bucks for this : because you can hear about suffering afghan refugees on the news and still be unaffecteddramas like this make it human",pos
"a thunderous ride at first , quiet cadences of pure finesse are few and far between ; their shortage dilutes the potency of otherwise respectable actionstill , this flick is fun , and host to some truly excellent sequences",pos
"it's obviously struck a responsive chord with many south koreans , and should work its magic in other parts of the world",pos
"run , don't walk , to see this barbed and bracing comedy on the big screen",pos
"a classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done",pos
"it is nature against progressin fessenden's horror trilogy , this theme has proved important to him and is especially so in the finale",pos
"it's not exactly a gourmet meal but the fare is fair , even coming from the drive-thru",pos
"this is what imax was made for : strap on a pair of 3-d goggles , shut out the real world , and take a vicarious voyage to the last frontier -- space",pos
"merely as a technical , logistical feat , russian ark marks a cinematic milestone",pos
"[schweiger is] talented and terribly charismatic , qualities essential to both movie stars and social anarchists",pos
"it's a great deal of sizzle and very little steakbut what spectacular sizzle it is.. in this incarnation its fizz is infectious",pos
"an original gem about an obsession with time",pos
"it will delight newcomers to the story and those who know it from bygone days",pos
"gloriously goofy ( and gory ) midnight movie stuff",pos
"the film overcomes the regular minefield of coming-of-age cliches with potent doses of honesty and sensitivity",pos
"if your senses haven't been dulled by slasher films and gorefests , if you're a connoisseur of psychological horror , this is your ticket",pos
"it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene",pos
"it is intensely personal and yet -- unlike quills -- deftly shows us the temper of the times",pos
"as lo-fi as the special effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a way that george lucas has long forgotten",pos
"like mike doesn't win any points for originalityit does succeed by following a feel-good formula with a winning style , and by offering its target audience of urban kids some welcome role models and optimism",pos
"it's a hoot and a half , and a great way for the american people to see what a candidate is like when he's not giving the same 15-cent stump speech",pos
"far from perfect , but its heart is in the right place.innocent and well-meaning",pos
"a sad , superior human comedy played out on the back roads of life",pos
"waydowntown is by no means a perfect film , but its boasts a huge charm factor and smacks of originality",pos
"tim allen is great in his role but never hogs the scenes from his fellow cast , as there are plenty of laughs and good lines for everyone in this comedy",pos
"more a load of enjoyable , conan-esque claptrap than the punishing , special-effects soul assaults the mummy pictures represent",pos
"enormously likable , partly because it is aware of its own grasp of the absurd",pos
"here's a british flick gleefully unconcerned with plausibility , yet just as determined to entertain you",pos
"it's an old story , but a lively script , sharp acting and partially animated interludes make just a kiss seem minty fresh",pos
"must be seen to be believed",pos
"ray liotta and jason patric do some of their best work in their underwritten roles , but don't be fooled : nobody deserves any prizes here",pos
"everything that has to do with yvan and charlotte , and everything that has to do with yvan's rambunctious , jewish sister and her non-jew husband , feels funny and true",pos
"sweet home alabama  is what it is – a nice , harmless date film.",pos
"the year's happiest surprise , a movie that deals with a real subject in an always surprising way",pos
"fans of behan's work and of irish movies in general will be rewarded by borstal boy",pos
"its mysteries are transparently obvious , and it's too slowly paced to be a thriller[but it's] worth recommending because of two marvelous performances by michael caine and brendan fraser",pos
"the film is faithful to what one presumes are the book's twin premises -- that we become who we are on the backs of our parents , but we have no idea who they were at our age ; and that time is a fleeting and precious commodity no matter how old you are",pos
"stephen earnhart's homespun documentary mule skinner blues has nothing but love for its posse of trailer park denizens",pos
"a solidly seaworthy chiller",pos
"if you can get past the fantastical aspects and harsh realities of  the isle  you'll get a sock-you-in-the-eye flick that is a visual tour-de-force and a story that is unlike any you will likely see anywhere else",pos
"there are as many misses as hits , but ultimately , it finds humor in the foibles of human behavior , and it's a welcome return to the roots of a genre that should depend on surprises",pos
"a well-made thriller with a certain level of intelligence and non-reactionary morality",pos
"there's enough science to make it count as educational , and enough beauty to make it unforgettable",pos
"remains a solid , if somewhat heavy-handed , account of the near-disaster.done up by howard with a steady , if not very imaginative , hand",pos
"makmalbaf follows a resolutely realistic path in this uncompromising insight into the harsh existence of the kurdish refugees of iran's borderlands",pos
"for a good chunk of its running time , trapped is an effective and claustrophobic thriller",pos
"most of crush is a clever and captivating romantic comedy with a welcome pinch of tartness",pos
"nair does capture the complexity of a big family and its trials and tribulations.",pos
"the seaside splendor and shallow , beautiful people are nice to look at while you wait for the story to get going",pos
"rare is the 'urban comedy' that even attempts the insight and honesty of this disarming indie",pos
"ranks among willams' best screen work",pos
"engagingly captures the maddening and magnetic ebb and flow of friendship",pos
"an experience so engrossing it is like being buried in a new environment",pos
"it's traditional moviemaking all the way , but it's done with a lot of careful period attention as well as some very welcome wit",pos
"thoroughly enjoyable",pos
"maybe it's just because this past year has seen the release of some of the worst film comedies in decades.but honestly , analyze that really isn't all that bad",pos
"a droll , well-acted , character-driven comedy with unexpected deposits of feeling",pos
"this is simply the most fun you'll ever have with a documentary",pos
"a very funny movie",pos
"watching haneke's film is , aptly enough , a challenge and a punishmentbut watching huppert , a great actress tearing into a landmark role , is riveting",pos
"a cop story that understands the medium amazingly well",pos
"one of the best , most understated performances of [jack nicholson's] career",pos
"britney has been delivered to the big screen safe and sound , the way we like our 20-year-old superstar girls to travel on the fame freeway",pos
"those outside show business will enjoy a close look at people they don't really want to know",pos
"the kind of nervous film that will either give you a mild headache or exhilarate you",pos
"watching beanie and his gang put together his slasher video from spare parts and borrowed materials is as much fun as it must have been for them to make it",pos
"children may not understand everything that happens -- i'm not sure even miyazaki himself does -- but they will almost certainly be fascinated , and undoubtedly delighted",pos
"a fascinating and fun film",pos
"tadpole is a sophisticated , funny and good-natured treat , slight but a pleasure",pos
"this insightful , oscar-nominated documentary , in which children on both sides of the ever-escalating conflict have their say away from watchful parental eyes , gives peace yet another chance",pos
"i admired this work a lot",pos
"whether you're moved and love it , or bored or frustrated by the film , you'll still feel something",pos
".there are enough moments of heartbreaking honesty to keep one glued to the screen",pos
"my goodness , queen latifah has a lot to offer and she seemed to have no problem flaunting her natural giftsshe must have a very strong back",pos
"a smart , sweet and playful romantic comedy",pos
"australian actor/director john polson and award-winning english cinematographer giles nuttgens make a terrific effort at disguising the obvious with energy and innovation",pos
"without heavy-handedness , dong provides perspective with his intelligent grasp of human foibles and contradictions",pos
"solid , lump-in-the-throat family entertainment that derives its power by sticking to the facts",pos
"as an entertainment , the movie keeps you diverted and best of all , it lightens your wallet without leaving a sting",pos
"it is interesting and fun to see goodall and her chimpanzees on the bigger-than-life screen",pos
"it won't bust your gut -- and it's not intended to -- it's merely a blandly cinematic surgical examination of what makes a joke a joke",pos
"a somewhat crudely constructed but gripping , questing look at a person so racked with self-loathing , he becomes an enemy to his own race",pos
"it extends the writings of jean genet and john rechy , the films of fassbinder , perhaps even the nocturnal works of goya",pos
"narc may not get an 'a' for originality , but it wears its b-movie heritage like a badge of honor",pos
"with the film's striking ending , one realizes that we have a long way to go before we fully understand all the sexual permutations involved",pos
"[drumline] is entertaining for what it does , and admirable for what it doesn't do",pos
"at its best early on as it plays the culture clashes between the brothers",pos
"[a] rare , beautiful film",pos
"an unabashedly schmaltzy and thoroughly enjoyable true story",pos
"a thoughtful look at a painful incident that made headlines in 1995",pos
"you walk out of the good girl with mixed emotions — disapproval of justine combined with a tinge of understanding for her actions",pos
"tsai ming-liang has taken his trademark style and refined it to a crystalline point",pos
"purely propaganda , a work of unabashed hero worship , it is nonetheless -- and likely inadvertently -- a timely and invaluable implicit reminder of the role that usforeign policy has played in the rise of castro",pos
"now trimmed by about 20 minutes , this lavish three-year-old production has enough grandeur and scale to satisfy as grown-up escapism",pos
"we get some truly unique character studies and a cross-section of americana that hollywood couldn't possibly fictionalize and be believed",pos
"though this film can be clumsy , its ambitions are equally -- and admirably -- uncommercial",pos
"daring , mesmerizing and exceedingly hard to forget",pos
"the dangerous lives of altar boys' take on adolescence feels painfully true",pos
"moore's performance impresses almost as much as her work with haynes in 1995's safe",pos
"visits spy-movie territory like a novel you can't put down , examines a footnote to history seldom brought to light on the screen , and keeps you guessing from first frame to last",pos
"an absorbing , slice-of-depression life that touches nerves and rings true",pos
"mrparker has brilliantly updated his source and grasped its essence , composing a sorrowful and hilarious tone poem about alienated labor , or an absurdist workplace sitcom",pos
"the result is something quite fresh and delightful",pos
"all but the most persnickety preteens should enjoy this nonthreatening but thrilling adventure",pos
"despite its many infuriating flaws -- not the least of which is amy's self-absorbed personality -- amy's o's honesty will win you over",pos
"this is one of polanski's best films",pos
"day is not a great bond movie , but it is a good bond movie , which still makes it much better than your typical bond knock-offs",pos
"polished korean political-action film is just as good -- and bad -- as hollywood action epicsis this progress",pos
"elling , portrayed with quiet fastidiousness by per christian ellefsen , is a truly singular character , one whose frailties are only slightly magnified versions of the ones that vex nearly everyone",pos
"denis and co-writer michele petin's impeccable screenplay penetrates with a rawness that that is both unflinching and tantalizinglead provocatuers testud and parmentier give superlative performances",pos
"an absorbing trip into the minds and motivations of people under stress as well as a keen , unsentimental look at variations on the theme of motherhood",pos
"i admired it , particularly that unexpected downer of an ending",pos
"the passions aroused by the discord between old and new cultures are set against the strange , stark beauty of the mideast desert , so lovingly and perceptively filmed that you can almost taste the desiccated air",pos
"remarkably accessible and affecting",pos
"never mind whether you buy the stuff about barris being a cia hit manthe kooky yet shadowy vision clooney sustains throughout is daring , inventive and impressive",pos
"a triumph of art direction over narrative , but what art direction",pos
"behan himself knew how to spin a tale and one can't help but think he'd appreciate this attempt to turn his life into art",pos
"jirí hubac's script is a gemhis characters are engaging , intimate and the dialogue is realistic and greatly movingthe scope of the silberstein family is large and we grow attached to their lives , full of strength , warmth and vitality.",pos
"moore's complex and important film is also , believe it or not , immensely entertaining , a david and goliath story that's still very much playing itself out",pos
"the additional storyline is interesting and entertaining , but it doesn't have the same magical quality as the beginning of the storyi like the new footage and still love the old stuff",pos
"though mama takes a bit too long to find its rhythm and a third-act plot development is somewhat melodramatic , its ribald humor and touching nostalgia are sure to please anyone in search of a jules and jim for the new millennium",pos
"you might not buy the ideasbut you'll definitely want the t-shirt",pos
"provides an intriguing window into the imagination and hermetic analysis of todd solondz",pos
"windtalkers is shapelessly gratifying , the kind of movie that invites you to pick apart its faults even as you have to admit that somehow it hit you where you live",pos
"presents an astute appraisal of middle american musical torpor and the desperate struggle to escape it",pos
"just what makes us happy , anyway",pos
"a thoughtful , moving piece that faces difficult issues with honesty and beauty",pos
"one of the greatest romantic comedies of the past decade",pos
"you wouldn't call the good girl a date movie ( an anti-date movie is more like it ) , but when it's good , it's good and horrid",pos
"benefits from a strong performance from zhao , but it's dong jie's face you remember at the end",pos
"this is a film brimming with detail and nuance and one that speaks volumes about the ability of the human spirit to find solace in events that could easily crush it forever",pos
"the director , steven shainberg , has succeeded by focusing intently on his characters , making them quirky individuals rather than figures of fun",pos
"it ultimately stands forth as an important chronicle of the abuses of one of latin america's most oppressive regimes",pos
"the movie has a soft , percolating magic , a deadpan suspense",pos
"a well-made and often lovely depiction of the mysteries of friendship",pos
"using his audience as a figurative port-of-call , dong pulls his even-handed ideological ship to their dock for unloading , before he continues his longer journey still ahead",pos
".understands that a generation defines its music as much as the music defines a generation",pos
"the transporter is as lively and as fun as it is unapologetically dumb",pos
"as a witness to several greek-american weddings -- but , happily , a victim of none -- i can testify to the comparative accuracy of msvardalos' memories and insights",pos
"has it ever been possible to say that williams has truly inhabited a characterit is now",pos
"by presenting an impossible romance in an impossible world , pumpkin dares us to say why either is impossible -- which forces us to confront what's possible and what we might do to make it so",pos
"an impressive debut for first-time writer-director mark romanek , especially considering his background is in music video",pos
"an incendiary , deeply thought-provoking look at one of the most peculiar ( and peculiarly venomous ) bigotries in our increasingly frightening theocracy",pos
"all the performances are top notch and , once you get through the accents , all or nothing becomes an emotional , though still positive , wrench of a sit",pos
"  its successes are also tempered with elements which prove the direct antithesis of what it gets right",pos
"it's solid and affecting and exactly as thought-provoking as it should be",pos
"this is such a dazzlingly self-assured directorial debut that it's hard to know what to praise first",pos
"parker holds true to wilde's own vision of a pure comedy with absolutely no meaning , and no desire to be anything but a polished , sophisticated entertainment that is in love with its own cleverness",pos
"münch's genuine insight makes the film's occasional overindulgence forgivable",pos
"thankfully , the film , which skirts that rapidly deteriorating line between fantasy and reality.takes a tongue-in-cheek attitude even as it pushes the croc hunter agenda",pos
"ultimately , the message of trouble every day seems to be that all sexual desire disrupts life's stasis",pos
"if you're like me , a sucker for a good old fashion romance and someone who shamelessly loves to eat , then mostly martha offers all the perfect ingredients to more than satisfy your appetite",pos
"the film has just enough of everything -- re-enactments , archival footage , talking-head interviews -- and the music is simply sublime",pos
"there are a few stabs at absurdist comedy.but mostly the humor is of the sweet , gentle and occasionally cloying kind that has become an iranian specialty",pos
"a wonderful character-based comedy",pos
"it would be interesting to hear from the other side , but in talk to her , the women are down for the count",pos
"an endearingly offbeat romantic comedy with a great meet-cute gimmick",pos
"the unique tug-of-war with viewer expectations is undeniable , if not a pleasure in its own right",pos
"it uses an old-time formula , it's not terribly original and it's rather messy -- but you just have to love the big , dumb , happy movie my big fat greek wedding",pos
"it's almost impossible not to be moved by the movie's depiction of sacrifice and its stirring epilogue in post-soviet russia",pos
"who knows what exactly godard is on about in this film , but his words and images don't have to add up to mesmerize you",pos
"the tone is balanced , reflective and reasonable",pos
"the principals in this cast are all fine , but bishop and stevenson are standouts",pos
"it could change america , not only because it is full of necessary discussion points , but because it is so accessible that it makes complex politics understandable to viewers looking for nothing but energetic entertainment",pos
"what's most striking about this largely celebratory film.is the sense of isolation that permeates these bastions of individuality in an ikea world",pos
".if you're in a mind set for goofy comedy , the troopers will entertain with their gross outs , bawdy comedy and head games",pos
"somewhat blurred , but kinnear's performance is razor sharp",pos
"as a director , mrratliff wisely rejects the temptation to make fun of his subjects",pos
"for anyone who remembers the '60s or is interested in one man's response to stroke , ram dass : fierce grace is worth seeking out",pos
"intriguing and beautiful film , but those of you who read the book are likely to be disappointed",pos
"the new guy does have a heartnow , if it only had a brain",pos
"a savvy exploration of paranoia and insecurity in america's culture of fear",pos
"legendary irish writer brendan behan's memoir , borstal boy , has been given a loving screen transferral",pos
"the film's greatest asset is how much it's not just another connect-the-dots , spy-on-the-run picture",pos
"this clever caper movie has twists worthy of david mamet and is enormous fun for thinking audiences",pos
"it's one of the saddest films i have ever seen that still manages to be uplifting but not overly sentimental",pos
"morton is , as usual , brilliant",pos
"even with all those rough edges safely sanded down , the american insomnia is still pretty darned good",pos
"i don't know precisely what to make of steven soderbergh's full frontal , though that didn't stop me from enjoying much of it",pos
"the tug of war that ensues is as much a snapshot of modern china in microcosm as it is a crash course in movie mythology",pos
"nearly surreal , dabbling in french , this is no simple movie , and you'll be taking a risk if you choose to see iti enjoyed the ride ( bumps and all ) , creamy depth , and ultimate theme",pos
"you could say that it's slow at times , you could say that a few of the characters act in ways that real people wouldn't , but one thing you couldn't say is that alias betty is predictable",pos
"asia authors herself as anna battista , an italian superstar and aspiring directress who just happens to be her own worst enemy",pos
"roman coppola may never become the filmmaker his dad was , but heck – few filmmakers willbut based on cq , i'll certainly be keeping an eye out for his next project",pos
"an amusing , breezily apolitical documentary about life on the campaign trail",pos
"high on melodramabut it's emotionally engrossing , too , thanks to strong , credible performances from the whole cast",pos
"finally , a genre movie that delivers -- in a couple of genres , no less",pos
"it's not so much enjoyable to watch as it is enlightening to listen to new sides of a previous reality , and to visit with some of the people who were able to make an impact in the theater world",pos
"spielberg is the rare director who does not want to invite viewers to gawk at or applaud his special effectshe just wants them to be part of the action , the wallpaper of his chosen realityhere , thankfully , they are",pos
"post 9/11 the philosophical message of  personal freedom first  might not be as palatable as intended",pos
"hu and liu offer natural , matter-of-fact performances that glint with sorrow , longing and love",pos
"this bold and lyrical first feature from raja amari expands the pat notion that middle-aged women just wanna have fun into a rousing treatise of sensual empowerment",pos
"easier to respect than enthuse over , andersson's rigorous personal vision is not only distanced but distancing",pos
"girls gone wild and gone civil again",pos
".tunney is allowed to build an uncommonly human character , an almost real-live girl complete with trouble and hope",pos
"while this film is not in the least surprising , it is still ultimately very satisfyingthink of it as a sort of comfort food for the mind",pos
"clever , brutal and strangely soulful movie",pos
".always remains movingly genuine",pos
"an intelligent fiction about learning through cultural clash",pos
"will grab your children by the imagination and amaze them and amuse them",pos
"a remarkable 179-minute meditation on the nature of revolution",pos
"those who would follow haneke on his creepy explorations.are rewarded by brutal , committed performances from huppert and magimel",pos
"an involving true story of a chinese actor who takes up drugs and winds up in an institution--acted mostly by the actual people involved",pos
"hands down the year's most thought-provoking filmbut it pays a price for its intricate intellectual gamesmanship",pos
"it's a terrific american sports movie and dennis quaid is its athletic heart",pos
"this is such a high-energy movie where the drumming and the marching are so excellent , who cares if the story's a little weak",pos
"compelling revenge thriller , though somewhat weakened by a miscast leading lady",pos
"it's amazingly perceptive in its subtle , supportive but unsentimental look at the marks family",pos
"a whole lot foul , freaky and funny",pos
"family fare",pos
"attal mixes comedy with a serious exploration of ego and jealousy within a seemingly serene marriage",pos
"the diversity of the artists represented , both in terms of style and ethnicity , prevents the proceedings from feeling repetitious , as does the appropriately brief 40-minute running time",pos
"the pianist is a fine valedictory work for polanski , made richer by his own experiences , making his other movies somehow richer in the bargain",pos
"foster nails the role , giving a tight , focused performance illuminated by shards of feeling",pos
"even if you can't pronounce  gyro  correctly , you'll appreciate much of vardalos' humor , which transcends ethnic boundaries",pos
"is office work really as alienating as 'bartleby' so effectively makes it",pos
"farrell.thankfully manages to outshine the role and successfully plays the foil to willis's world-weary colonel",pos
"audiences conditioned to getting weepy over saucer-eyed , downy-cheeked moppets and their empathetic caretakers will probably feel emotionally cheated by the film's tart , sugar-free wit",pos
"bennett's dramatization of her personal descent into post-breakup perdition has a morbid appeal that's tough to shake",pos
"an intriguing and entertaining introduction to johnson",pos
"as expected , sayles' smart wordplay and clever plot contrivances are as sharp as ever , though they may be overshadowed by some strong performances",pos
"a model of what films like this should be like",pos
